"Function"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"ribonuclease P activity [GO:0004526]"	-0.0892413276275447	7.50738343820318	0.418695136019138	0.517588865121697	0.99954851282426
"type II site-specific deoxyribonuclease activity [GO:0009036]"	-0.123329925014104	7.21135241348114	0.418571856732887	0.517650521510204	0.99954851282426
"imidazoleglycerol-phosphate synthase activity [GO:0000107]"	0.0877980807431267	8.50487821538497	0.417152398808279	0.518361372684331	0.99954851282426
"1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]"	-0.229339569123837	5.55240163897794	0.416809330374194	0.518533435304199	0.99954851282426
"3'-tRNA processing endoribonuclease activity [GO:0042781]"	-0.124749514515476	7.00405733954329	0.414141819872177	0.519874731913356	0.99954851282426
"hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]"	-0.0867954532850082	12.7366102209063	0.413690006391295	0.520102520789626	0.99954851282426
"3-dehydroquinate dehydratase activity [GO:0003855]"	-0.0808493868217735	7.90570941071983	0.413202334888761	0.520348585473628	0.99954851282426
"thiamine diphosphokinase activity [GO:0004788]"	-0.129638066946453	7.56202595211824	0.412436905543885	0.520735212696143	0.99954851282426
"hypoglycin A gamma-glutamyl transpeptidase activity [GO:0102953]"	-0.165145522530689	6.21800019212114	0.411310978957012	0.521304853153862	0.99954851282426
"leukotriene C4 gamma-glutamyl transferase activity [GO:0103068]"	-0.165145522530689	6.21800019212114	0.411310978957012	0.521304853153862	0.99954851282426
"RNA helicase activity [GO:0003724]"	0.227288156281009	9.05300706714483	0.408808601960024	0.52257483213164	0.99954851282426
"rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]"	-0.222768374758745	5.73390685026662	0.40866264226693	0.522649076916397	0.99954851282426
"4-hydroxyphenylacetate decarboxylase activity [GO:0043722]"	-0.280507336263627	6.03160473799759	0.406821959552415	0.523586976550745	0.99954851282426
"endopeptidase inhibitor activity [GO:0004866]"	0.250918729940689	6.68908270211559	0.406658981226833	0.523670164162474	0.99954851282426
"amidophosphoribosyltransferase activity [GO:0004044]"	-0.0859538998326342	8.86998171192938	0.40663455854511	0.523682632040017	0.99954851282426
"D-inositol-3-phosphate glycosyltransferase activity [GO:0102710]"	0.21206805526633	5.62880190247467	0.403414785326536	0.525330968086976	0.99954851282426
"single-stranded RNA binding [GO:0003727]"	1.14761105719959	12.1347018513599	0.40012421675425	0.527025113144248	0.99954851282426
"creatine kinase activity [GO:0004111]"	-0.157318292155799	6.41977753231601	0.400092482456741	0.52704149894703	0.99954851282426
"ferrous iron binding [GO:0008198]"	-0.113574808813456	7.1466997907781	0.39911723081166	0.527545508064735	0.99954851282426
"glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]"	0.0809535365138883	7.9699694763715	0.39458574930805	0.529898732743654	0.99954851282426
"acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]"	-0.0841836436028955	8.05882136245836	0.392281070067487	0.531102805055919	0.99954851282426
"pyroglutamyl-peptidase activity [GO:0016920]"	0.161574937152372	6.086555614985	0.391218807614989	0.531659439582014	0.99954851282426
"site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]"	-0.0899215901057398	10.8230221840622	0.390439248113224	0.532068604655187	0.99954851282426
"CTP synthase activity [GO:0003883]"	-0.0814898127510831	8.59128460450162	0.390180231587225	0.532204679601079	0.99954851282426
"ferric iron binding [GO:0008199]"	-0.11234249239427	7.44284411385172	0.389243076856095	0.532697541179409	0.99954851282426
"UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]"	0.114806635876763	8.85562908855971	0.387587217782689	0.533570396782847	0.99954851282426
"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]"	0.108920170124444	7.27814876931707	0.385858384424131	0.534484484505171	0.99954851282426
"3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity [GO:0008693]"	0.108920170124444	7.27814876931707	0.385858384424131	0.534484484505171	0.99954851282426
"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity [GO:0047451]"	0.108920170124444	7.27814876931707	0.385858384424131	0.534484484505171	0.99954851282426
"3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity [GO:0004317]"	0.108920170124444	7.27814876931707	0.385858384424131	0.534484484505171	0.99954851282426
"antiporter activity [GO:0015297]"	-0.098531627389577	12.3671544622424	0.385855834846099	0.534485834640538	0.99954851282426
"serine-type endopeptidase activity [GO:0004252]"	0.0759920340758128	11.9904925224468	0.382401774766113	0.536320641850109	0.99954851282426
"rRNA pseudouridine synthase activity [GO:0120159]"	0.196749197855277	5.31020997358037	0.38057618655092	0.53729503229335	0.99954851282426
"G protein-coupled GABA receptor activity [GO:0004965]"	-0.727603660795391	5.27741825540335	0.378876251174491	0.538205262069644	0.99954851282426
"tRNA binding [GO:0000049]"	0.0804775748831649	12.6471435489387	0.378833993535822	0.538227924754782	0.99954851282426
"5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity [GO:0030698]"	-0.155495917140189	7.11132535683691	0.37852600645033	0.538393150257574	0.99954851282426
"acetaldehyde dehydrogenase (acetylating) activity [GO:0008774]"	-0.121662110113375	7.98221241793652	0.377455370894535	0.538968234785562	0.99954851282426
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]"	0.102922947698996	11.0034750515799	0.374826106158474	0.540385307491209	0.99954851282426
"beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]"	0.0918186864205662	7.77185459460183	0.373871001295595	0.540901764768327	0.99954851282426
"phosphate ion transmembrane transporter activity [GO:0015114]"	-0.0784480685886755	9.27528477842642	0.372863145937139	0.541447729721598	0.99954851282426
"2-isopropylmalate synthase activity [GO:0003852]"	0.089454991035545	8.4944400402892	0.369841945690654	0.543090433876983	0.99954851282426
"biotin carboxylase activity [GO:0004075]"	-0.13617441815023	7.4752695167333	0.368974447303353	0.543563813548808	0.99954851282426
"protein-macromolecule adaptor activity [GO:0030674]"	-0.458713334463934	5.45087092100034	0.368693654490514	0.54371720079929	0.99954851282426
"CoA-transferase activity [GO:0008410]"	-0.0913859304271978	8.35824895919504	0.367972380594852	0.544111574116536	0.99954851282426
"tRNA pseudouridine synthase activity [GO:0106029]"	0.0919654520888647	9.15469067196278	0.361258812432204	0.547807953169862	0.99954851282426
"methylglyoxal synthase activity [GO:0008929]"	0.0794421811126304	7.59653538926713	0.359501844249531	0.548783028669895	0.99954851282426
"pyruvate kinase activity [GO:0004743]"	-0.0836250242123524	8.7910275778986	0.359116750627444	0.54899717920385	0.99954851282426
"cobalamin binding [GO:0031419]"	0.0751906546444574	9.85030568402257	0.35784456396136	0.549705753142641	0.99954851282426
"propionyl-CoA carboxylase activity [GO:0004658]"	0.196504637877281	5.40272458649075	0.354892643328769	0.551356504859088	0.99954851282426
"protein-arginine deiminase activity [GO:0004668]"	0.201117008259838	6.5424294679086	0.350921242621753	0.553592099700221	0.99954851282426
"UDP-N-acetylmuramate dehydrogenase activity [GO:0008762]"	-0.0960913663222	7.97258876852032	0.34797805262301	0.555259943062213	0.99954851282426
"5'-methylthioadenosine deaminase activity [GO:0090614]"	0.193745292205809	5.45588548186168	0.346421894380807	0.556145631166835	0.99954851282426
"glutamate dehydrogenase (NAD+) activity [GO:0004352]"	0.0925369234821505	8.10615588739947	0.345459391904401	0.556694781440593	0.99954851282426
"beta-tubulin binding [GO:0048487]"	0.738931985981249	4.98189700349894	0.343771766094104	0.55766013602254	0.99954851282426
"adenosylmethionine decarboxylase activity [GO:0004014]"	0.221137054089026	5.51131102727789	0.341874572202078	0.558749176752329	0.99954851282426
"methionine synthase activity [GO:0008705]"	-0.076221676023233	9.00874933878281	0.341834857319775	0.558772017470272	0.99954851282426
"aspartate-ammonia ligase activity [GO:0004071]"	0.0896245364870999	7.68031925554799	0.340936358799472	0.559289235914968	0.99954851282426
"ATPase activator activity [GO:0001671]"	-0.515098623593582	5.03737204096463	0.336958965462092	0.561589846424565	0.99954851282426
"site-specific DNA-methyltransferase (cytosine-N4-specific) activity [GO:0015667]"	-0.119058925415433	6.85383259100751	0.334350083710819	0.56310875903623	0.99954851282426
"acetate kinase activity [GO:0008776]"	-0.093276734473929	8.32279054965177	0.33416852912799	0.563214755663551	0.99954851282426
"nucleic acid binding [GO:0003676]"	0.212264729176921	14.2754937479421	0.332741024052254	0.564049514036766	0.99954851282426
"transferase activity, transferring amino-acyl groups [GO:0016755]"	-0.116239286472728	6.68843780476893	0.331840871205371	0.564577121746248	0.99954851282426
"nucleotidyltransferase activity [GO:0016779]"	0.193210148874285	12.1029911720916	0.329955643636872	0.565685207874028	0.99954851282426
"transition metal ion binding [GO:0046914]"	0.0942927932399433	9.47109195423402	0.328572961758529	0.566500590546032	0.99954851282426
"phosphoribosyl-ATP diphosphatase activity [GO:0004636]"	-0.118066966006278	7.60907934359144	0.327716697120765	0.5670066827688	0.99954851282426
"diphosphate-fructose-6-phosphate 1-phosphotransferase activity [GO:0047334]"	0.0944066806646991	8.85083638872012	0.327178426373384	0.567325275362265	0.99954851282426
"transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]"	0.0876067240827703	10.3084990303934	0.326348160313072	0.567817377306575	0.99954851282426
"single-stranded DNA binding [GO:0003697]"	0.0730521493062532	10.3806411118552	0.326179364785533	0.567917524621456	0.99954851282426
"phosphate ion binding [GO:0042301]"	0.109656617243156	6.98118304265588	0.326126147298689	0.56794910597433	0.99954851282426
"ephrin receptor binding [GO:0046875]"	0.731577940016852	5.36964632278098	0.325702075481871	0.568200889072345	0.99954851282426
"ATPase binding [GO:0051117]"	-0.494764622322184	4.95701136235377	0.324618201921863	0.568845403434998	0.99954851282426
"cardiolipin synthase activity [GO:0008808]"	0.0858791643806887	8.64239351802854	0.323709652173527	0.569386762317257	0.99954851282426
"ABC-type putrescine transporter activity [GO:0015594]"	0.099648307842981	7.79969802804365	0.320867779797841	0.571086607227778	0.99954851282426
"voltage-gated potassium channel activity [GO:0005249]"	-0.286043958946517	8.64895135972894	0.320420317355463	0.571355159063507	0.99954851282426
"N-acetylglucosamine transmembrane transporter activity [GO:0015572]"	0.177316349480225	5.36725439825045	0.320083954190474	0.571557195932587	0.99954851282426
"sodium:proton antiporter activity [GO:0015385]"	-0.530515755972906	5.73232736393188	0.319719017148563	0.571776554288183	0.99954851282426
"oleate hydratase activity [GO:0050151]"	0.137735807070595	6.67331249515466	0.319151138882143	0.572118226468151	0.99954851282426
"histone methyltransferase activity (H3-K4 specific) [GO:0042800]"	-0.508017638049884	6.7026148582216	0.318118815046512	0.572740367390445	0.99954851282426
"isopeptidase activity [GO:0070122]"	0.752146385130908	5.36336049857332	0.316105938782894	0.573957284930841	0.99954851282426
"aldose 1-epimerase activity [GO:0004034]"	0.0712721337194333	8.23167696389656	0.315690132751391	0.574209302622967	0.99954851282426
"pantothenate kinase activity [GO:0004594]"	0.0688097878496571	8.23438623868951	0.31349912435441	0.575540878499638	0.99954851282426
"biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077]"	0.0771499584643485	8.05103196251955	0.312968814089265	0.575864090761765	0.99954851282426
"serine-tRNA ligase activity [GO:0004828]"	0.0712077146693355	8.46386262002968	0.312397610590331	0.576212628976013	0.99954851282426
"cysteine-type peptidase activity [GO:0008234]"	0.115086980869884	8.97133452613893	0.312091213734148	0.576399759242792	0.99954851282426
"mechanosensitive ion channel activity [GO:0008381]"	0.113695753007897	7.62604709467551	0.310953345621773	0.577095762797343	0.99954851282426
"UDP-galactopyranose mutase activity [GO:0008767]"	-0.0835183484365452	8.1290717090203	0.310103859757818	0.577616459843662	0.99954851282426
"protein phosphatase regulator activity [GO:0019888]"	-0.610959085292127	6.81910838496697	0.309197324201042	0.578173157411384	0.99954851282426
"arylsulfatase activity [GO:0004065]"	-0.163752686076923	6.96732662339058	0.307848095331679	0.579003691740953	0.99954851282426
"translation initiation factor activity [GO:0003743]"	0.118723047614788	10.3717057409851	0.307533404738909	0.579197745663653	0.99954851282426
"transmembrane signaling receptor activity [GO:0004888]"	0.0798005252953174	10.4269277485537	0.307000930443824	0.579526391751803	0.99954851282426
"microfilament motor activity [GO:0000146]"	-0.589022353544847	5.1992532493513	0.306615752849726	0.579764357768972	0.99954851282426
"guanylate kinase activity [GO:0004385]"	0.0853998683334783	7.64848639792955	0.305801527950116	0.580268036348627	0.99954851282426
"protein homodimerization activity [GO:0042803]"	0.233715818287262	8.87046574222566	0.304443282195422	0.581110197524268	0.99954851282426
"phosphoglucomutase activity [GO:0004614]"	0.127055638055351	6.51022097386514	0.304108083224839	0.58131840988804	0.99954851282426
"alanine racemase activity [GO:0008784]"	-0.0780798480539082	8.93671244073808	0.303680842791535	0.581584011806685	0.99954851282426
"nucleoside transmembrane transporter activity [GO:0005337]"	0.261590992539006	5.86900756493907	0.30330359493582	0.581818737479832	0.99954851282426
"adenosylhomocysteinase activity [GO:0004013]"	-0.108202175041676	6.66127384560892	0.301379482426186	0.58301889891035	0.99954851282426
"NADH oxidase H202-forming activity [GO:0106293]"	-0.52202713291136	4.88649226659266	0.301081463944854	0.583205233062366	0.99954851282426
"glycine hydroxymethyltransferase activity [GO:0004372]"	-0.0710998996923264	8.316670111957	0.300613972452267	0.583497771006672	0.99954851282426
"UDP-N-acetylglucosamine diphosphorylase activity [GO:0003977]"	0.0976050027106389	7.07233311415016	0.299773028186622	0.584024746692304	0.99954851282426
"carbonate dehydratase activity [GO:0004089]"	0.201137587487797	6.34514153522839	0.29842730355936	0.584870044029786	0.99954851282426
"GTP diphosphokinase activity [GO:0008728]"	0.0965938920308581	8.46054279755329	0.298069004209332	0.585095521661409	0.99954851282426
"methylenetetrahydrofolate reductase NADH activity [GO:0106312]"	-0.0854939050408123	7.99580567785447	0.295101380523533	0.586969839219342	0.99954851282426
"methylenetetrahydrofolate reductase NADPH activity [GO:0106313]"	-0.0854939050408123	7.99580567785447	0.295101380523533	0.586969839219342	0.99954851282426
"4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]"	-0.0705862538585123	8.33804789091396	0.294536094578676	0.5873282505228	0.99954851282426
"D-serine ammonia-lyase activity [GO:0008721]"	-0.223064338199203	5.71398551250169	0.294339792047033	0.587452817434961	0.99954851282426
"voltage-gated chloride channel activity [GO:0005247]"	-0.0891156608459432	8.46741186765735	0.293824417478351	0.587780112671457	0.99954851282426
"methyltransferase activity [GO:0008168]"	0.0682788766047822	12.5445111539234	0.292847550584374	0.588401504976838	0.99954851282426
"N-acetyltransferase activity [GO:0008080]"	0.0891625891680731	12.13762582651	0.289625217120527	0.590460800076733	0.99954851282426
"aspartate-tRNA ligase activity [GO:0004815]"	-0.066813667379009	8.88189548709456	0.287654839696357	0.591727298330442	0.99954851282426
